creature_id,name,description,source_file,pet_value,max_age,body_size,gait_speed,lays_eggs,clutch_min,clutch_max,milkable,shearable,is_webber,is_nopain,is_noexert,is_nobreathe,is_extravision,is_trapavoid,is_mount,is_pack,is_wagon,combat_rating,economic_rating,biomes,creature_classes,is_aquatic,is_amphibious,is_prehistoric,is_animal_person,is_megabeast,is_semimegabeast,included_in_mod,exclusion_reason
GIANT_SKUNK,giant skunk,A large monster in the form of a skunk.,creature_temperate_new.txt,500,MAXAGE:10:15,4000,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,27,38,ANY_TEMPERATE_FOREST; SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_SLOTH,giant sloth,A huge monster in the shape of a sloth.,creature_tropical_new.txt,500,MAXAGE:10:20,6000,2925,False,0,0,False,False,False,False,False,False,False,False,False,False,False,18,39,ANY_TROPICAL_FOREST,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_SLOTH_BEAR,giant sloth bear,A huge monster in the form of a sloth bear.,creature_tropical_new.txt,500,MAXAGE:20:40,100000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,42,45,ANY_TROPICAL_FOREST,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_SLUG,giant slug,A huge monster in the form of a slug.,creature_bug_slug_new.txt,500,MAXAGE:1:1,1,8775,False,0,0,False,False,False,False,False,False,False,False,False,False,False,0,20,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_SNAIL,giant snail,A huge monster in the form of a snail.,creature_bug_slug_new.txt,500,MAXAGE:20:35,1,8775,False,0,0,False,False,False,False,False,False,False,False,False,False,False,0,20,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_SNAPPING_TURTLE,giant snapping turtle,A large monster with an enormous shell and immensely powerful jaw.,creature_riverlakepool_new.txt,500,MAXAGE:30:50,30000,366,True,5,10,False,False,False,False,False,False,False,False,False,False,False,36,58,RIVER_TEMPERATE_FRESHWATER; RIVER_TEMPERATE_BRACKISHWATER; LAKE_TEMPERATE_FRESHWATER; LAKE_TEMPERATE_BRACKISHWATER; POOL_TEMPERATE_FRESHWATER; POOL_TEMPERATE_BRACKISHWATER,GENERAL_POISON,False,True,False,False,False,False,True,
GIANT_SNOWY_OWL,giant snowy owl,A large bird monster in the shape of a snowy owl.,creature_birds_new.txt,500,MAXAGE:10:30,2000,251,True,5,10,False,False,False,False,False,False,False,False,False,False,False,26,52,TUNDRA,GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_SPARROW,giant sparrow,A large bird-like monster in the shape of a sparrow.,creature_birds_new.txt,500,MAXAGE:5:10,30,251,True,2,7,False,False,False,False,False,False,False,False,False,False,False,12,42,ANY_GRASSLAND; ANY_SAVANNA; ANY_SHRUBLAND; ANY_TEMPERATE_FOREST; ANY_TROPICAL_FOREST; ANY_DESERT; ANY_WETLAND,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_SPERM_WHALE,giant sperm whale,A gigantic monster in the shape of a sperm whale.,creature_ocean_new.txt,500,MAXAGE:70:80,25000000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,62,50,ANY_OCEAN,MAMMAL; GENERAL_POISON,True,False,False,False,False,False,False,AQUATIC_LAND_DROWNER: creature has [AQUATIC] without [AMPHIBIOUS] and is not prehistoric marine life
GIANT_SPIDER_MONKEY,giant spider monkey,A large monster in the form of a spider monkey.,creature_tropical_new.txt,500,MAXAGE:20:30,8500,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,30,40,FOREST_TROPICAL_MOIST_BROADLEAF; FOREST_TROPICAL_DRY_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_SPONGE,giant sponge,A huge immobile sponge.,creature_ocean_new.txt,500,MAXAGE:20:30,50000,,False,0,0,False,False,False,False,False,False,True,False,False,False,False,40,43,ANY_OCEAN; ANY_LAKE; ANY_RIVER,GENERAL_POISON,True,False,False,False,False,False,False,AQUATIC_LAND_DROWNER: creature has [AQUATIC] without [AMPHIBIOUS] and is not prehistoric marine life
GIANT_SQUIRREL_GRAY,giant gray squirrel,A large creature the shape of a gray squirrel.,creature_small_mammals.txt,500,MAXAGE:2:3,300,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,15,32,ANY_TEMPERATE_FOREST,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_SQUIRREL_RED,giant red squirrel,A large creature the shape of a red squirrel.,creature_small_mammals.txt,500,MAXAGE:2:3,300,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,15,32,ANY_TEMPERATE_FOREST,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_STOAT,giant stoat,A large monster in the shape of a stoat.,creature_tundra_taiga_new.txt,500,MAXAGE:2:7,350,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,18,33,FOREST_TAIGA; TUNDRA,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_SWAN,giant swan,A large monster in the form of a swan.,creature_birds_new.txt,500,MAXAGE:10:25,10000,251,True,5,7,False,False,False,False,False,False,False,False,False,False,False,32,55,ANY_TEMPERATE_LAKE; ANY_TEMPERATE_MARSH,GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_TAPIR,giant tapir,A huge monster in the form of a tapir.,creature_tropical_new.txt,500,MAXAGE:25:30,200000,274,False,0,0,True,False,False,False,False,False,False,False,False,False,False,45,62,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_THRIPS,giant thrips,A huge monster in the form of a thrips.,creature_bug_slug_new.txt,500,MAXAGE:1:1,1,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,11,20,NOT_FREEZING,EDIBLE_GROUND_BUG; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_TICK,giant tick,A large monster taking the shape of a tick.,creature_bug_slug_new.txt,500,MAXAGE:2:2,1,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,11,20,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_TIGER,giant tiger,The largest of the giant cats.  It can be found hunting alone in the most savage countryside.,creature_large_tropical.txt,500,MAXAGE:10:20,225000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,47,47,ANY_TROPICAL_FOREST; SHRUBLAND_TROPICAL; SWAMP_TROPICAL_FRESHWATER; SWAMP_TROPICAL_SALTWATER; SWAMP_MANGROVE,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_TOAD,giant toad,A huge monster in the shape of a toad.,creature_amphibians.txt,500,MAXAGE:2:3,200,878,False,0,0,False,False,False,False,False,False,False,False,False,False,False,9,32,ANY_POOL,GENERAL_POISON,False,True,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIANT_VULTURE,giant vulture,A huge monster in the form of a vulture.,creature_large_tropical.txt,500,MAXAGE:10:20,9000,251,True,1,3,False,False,False,False,False,False,False,False,False,False,False,32,53,GRASSLAND_TROPICAL; SAVANNA_TROPICAL; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WALRUS,giant walrus,A giant monster in the form of a walrus.,creature_large_ocean.txt,500,MAXAGE:20:30,1500000,251,False,0,0,False,False,False,False,False,False,False,False,False,False,False,54,50,OCEAN_ARCTIC,MAMMAL; GENERAL_POISON,False,True,False,False,False,False,True,
GIANT_WARTHOG,giant warthog,A huge monster warthog with jagged tusks.,creature_large_tropical.txt,500,MAXAGE:10:20,100000,183,False,0,0,False,False,False,False,False,False,False,False,False,False,False,43,45,SAVANNA_TROPICAL; GRASSLAND_TROPICAL; SHRUBLAND_TROPICAL,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WEASEL,giant weasel,A large monster taking the shape of a weasel.,creature_temperate_new.txt,500,MAXAGE:2:3,200,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,14,32,NOT_FREEZING; TUNDRA,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WHITE_STORK,giant white stork,A large monster in the form of a stork.,creature_birds_new.txt,500,MAXAGE:20:40,3000,251,True,1,7,False,False,False,False,False,False,False,False,False,False,False,27,51,ANY_GRASSLAND; ANY_WETLAND,GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WILD_BOAR,giant wild boar,A huge monster boar with jagged tusks.,creature_temperate_new.txt,500,MAXAGE:15:20,80000,183,False,0,0,False,False,False,False,False,False,False,False,False,False,False,42,45,ANY_SAVANNA; ANY_GRASSLAND; ANY_SHRUBLAND; ANY_FOREST; ANY_WETLAND,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WOLF,giant wolf,A huge monster in the shape of a wolf.,creature_large_temperate.txt,500,MAXAGE:10:20,40000,149,False,0,0,False,False,False,False,False,False,False,False,False,False,False,40,43,TUNDRA; FOREST_TAIGA; ANY_TEMPERATE_FOREST; SHRUBLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WOLVERINE,giant wolverine,"A large, terrifying monster the shape of a wolverine.",creature_mountain_new.txt,500,MAXAGE:5:15,20000,183,False,0,0,False,False,False,False,False,False,False,False,False,False,False,36,42,FOREST_TAIGA; MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WOMBAT,giant wombat,A huge monster in the shape of a wombat.,creature_temperate_new.txt,500,MAXAGE:10:20,25000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,37,42,ANY_TEMPERATE_FOREST; SHRUBLAND_TEMPERATE; MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIANT_WREN,giant wren,A huge monster in the form of a wren.,creature_birds_new.txt,500,MAXAGE:5:7,40,251,True,3,10,False,False,False,False,False,False,False,False,False,False,False,12,43,ANY_FOREST; ANY_GRASSLAND; ANY_SAVANNA; ANY_SHRUBLAND; ANY_WETLAND; ANY_DESERT,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIBBON_BILOU,bilou,"A small ape that swings from the trees, eating fruit.",creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_BLACK_CRESTED,black-crested gibbon,A small ape from the tropical forest.  It can be found in the trees eating fruit.,creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_BLACK_HANDED,black-handed gibbon,"A small fruit-eating ape, found in the trees.",creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_GRAY,gray gibbon,A small ape found in the trees of the tropical forest.  It is known for its calls.,creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_PILEATED,pileated gibbon,"A small ape found in pairs, swinging from the trees.",creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_SIAMANG,siamang,A medium-sized ape found in the trees.  It is known for its loud calls.,creature_large_tropical.txt,500,MAXAGE:20:40,12000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,34,40,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_SILVERY,silvery gibbon,A small ape found in the trees eating fruit.,creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_WHITE_BROWED,white-browed gibbon,"A small fruit-eating ape, found in the trees.",creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIBBON_WHITE_HANDED,white-handed gibbon,"A small, long-armed ape.  It lives in trees and eats fruit.",creature_large_tropical.txt,500,MAXAGE:20:40,6000,157,False,0,0,False,False,False,False,False,False,False,False,False,False,False,31,39,FOREST_TROPICAL_MOIST_BROADLEAF,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GIGANTIC SQUID,gigantic squid,A huge sea monster the shape of a squid.,creature_small_ocean.txt,2000,MAXAGE:2:3,200,366,False,0,0,False,False,False,False,False,False,False,False,False,False,False,14,32,ANY_OCEAN,GENERAL_POISON,True,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GIGANTIC TORTOISE,gigantic tortoise,A huge monster with an enormous shell.,creature_large_tropical.txt,1500,MAXAGE:100:200,300000,1097,True,5,10,False,False,False,False,False,False,False,False,False,False,False,39,63,SHRUBLAND_TROPICAL; SAVANNA_TROPICAL,GENERAL_POISON,False,False,False,False,False,False,True,
GILA_MONSTER,gila monster,A small venomous lizard.,creature_desert_new.txt,50,MAXAGE:20:30,2000,1755,True,2,12,False,False,False,False,False,False,False,False,False,False,False,13,37,ANY_DESERT,POISONOUS; GENERAL_POISON,False,True,False,False,False,False,True,
GILA_MONSTER_MAN,gila monster man,A venomous person with the head and tail of a gila monster.,creature_desert_new.txt,50,MAXAGE:60:80,2000,293,True,2,12,False,False,False,False,False,False,False,False,False,False,False,25,37,ANY_DESERT,POISONOUS; GENERAL_POISON,False,True,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GILA_MONSTER_MAN' ends with _MAN or _WOMAN
GIRAFFE,giraffe,A huge leaf-eating mammal.  It has an extremely long neck.  Its skin has a distinctive brown and white pattern.,creature_large_tropical.txt,500,MAXAGE:25:30,1000000,146,False,0,0,False,False,False,False,False,False,False,False,False,False,False,54,50,SAVANNA_TROPICAL; SHRUBLAND_TROPICAL,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GIRAFFE_MAN,giraffe man,A person with the head and neck of a giraffe.,creature_large_tropical.txt,500,MAXAGE:60:80,1000000,146,False,0,0,False,False,False,False,False,False,False,False,False,False,False,54,50,SAVANNA_TROPICAL; SHRUBLAND_TROPICAL,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GIRAFFE_MAN' ends with _MAN or _WOMAN
GNAT_BLOOD,blood gnat,"A tiny insect with a pulsating, lumpy body.  It is an evil bug that seeks blood.",creature_other.txt,,MAXAGE:1:1,1,585,False,0,0,False,False,False,False,False,False,False,False,False,False,False,9,5,ANY_POOL,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GNOME_DARK,dark gnome,"A tiny, foul-tempered humanoid creature that dwells in the evil mountains.  They are known to enjoy drinking liquor and will take any unguarded supplies of booze.",creature_large_mountain.txt,,MAXAGE:230:250,15000,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,32,33,MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
GNOME_MOUNTAIN,mountain gnome,"A tiny, jolly humanoid creature that dwells in the fair mountains.  They are known to enjoy drinking liquor and don't care whether it's theirs or not.",creature_large_mountain.txt,,MAXAGE:230:250,15000,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,32,33,MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
GOAT,goat,A medium-sized herding animal.  It is known for its short horns and beard.,creature_domestic.txt,50,MAXAGE:10:20,50000,462,False,0,0,True,False,False,False,False,False,False,False,False,False,False,37,43,,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GOAT_MOUNTAIN,mountain goat,"A medium-sized herbivore that lives in the high mountains, able to navigate the slopes despite its hooved feet.",creature_large_mountain.txt,50,MAXAGE:20:30,50000,439,False,0,0,False,False,False,False,False,False,False,False,False,False,False,38,28,MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GOAT_MOUNTAIN_MAN,mountain goat man,A horned person with the head of a mountain goat.,creature_large_mountain.txt,50,MAXAGE:60:80,50000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,39,28,MOUNTAIN,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GOAT_MOUNTAIN_MAN' ends with _MAN or _WOMAN
GOBLIN,goblin,A medium-sized humanoid driven to cruelty by its evil nature.,creature_standard.txt,,,60000,225,False,0,0,False,False,False,False,False,False,False,False,False,False,False,41,38,,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,False,SAPIENT_DENYLIST: creature ID 'GOBLIN' is in the hardcoded sapient denylist
GORILLA,gorilla,A huge ape found in the forest.  It lives in small groups eating plants.  The groups are lead by a large dominant male with a silver back.,creature_large_tropical.txt,500,MAXAGE:30:50,150000,219,False,0,0,False,False,False,False,False,False,False,False,False,False,False,45,46,FOREST_TROPICAL_MOIST_BROADLEAF; SWAMP_TROPICAL_FRESHWATER; SWAMP_TROPICAL_SALTWATER; SWAMP_MANGROVE,MAMMAL; HUMANOID_TRACKING_SYMBOL; GENERAL_POISON,False,False,False,False,False,False,True,
GORLAK,gorlak,"A small, round humanoid found wandering the caves deep underground.  Most of its body is taken up by a huge tusked mouth.",creature_next_underground.txt,,MAXAGE:110:150,50000,585,False,0,0,False,False,False,False,False,False,False,False,False,False,False,36,38,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
GRACKLE_MAN,grackle man,A person with the head and wings of a grackle.,creature_birds.txt,30,MAXAGE:60:80,120,157,True,1,7,False,False,False,False,False,False,False,False,False,False,False,14,29,GRASSLAND_TEMPERATE; SAVANNA_TEMPERATE,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GRACKLE_MAN' ends with _MAN or _WOMAN
GRASSHOPPER,grasshopper,A tiny insect which uses its powerful legs to leap and make noise.,creature_bug_slug_new.txt,,MAXAGE:1:1,1,8775,False,0,0,False,False,False,False,False,False,False,False,False,False,False,0,5,NOT_FREEZING,GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GRASSHOPPER_MAN,grasshopper man,A person with the head and legs of a grasshopper.,creature_bug_slug_new.txt,None,MAXAGE:60:80,1,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,12,5,NOT_FREEZING,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GRASSHOPPER_MAN' ends with _MAN or _WOMAN
GRAY_LANGUR,gray langur,A small monkey that can be found in forests and the streets of towns.,creature_temperate_new.txt,50,MAXAGE:30:40,15000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,34,26,ANY_DESERT; ANY_GRASSLAND; ANY_SAVANNA; ANY_SHRUBLAND; ANY_FOREST,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GRAY_LANGUR_MAN,gray langur man,A grey person with the head and tail of a gray langur.,creature_temperate_new.txt,50,MAXAGE:60:80,15000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,34,26,ANY_DESERT; ANY_GRASSLAND; ANY_SAVANNA; ANY_SHRUBLAND; ANY_FOREST,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GRAY_LANGUR_MAN' ends with _MAN or _WOMAN
GREAT_HORNED_OWL_MAN,great horned owl man,A feathered person with the head and wings of a great horned owl.,creature_birds_new.txt,25,MAXAGE:60:80,2000,251,True,1,5,False,False,False,False,False,False,False,False,False,False,False,26,35,ANY_FOREST; ANY_SHRUBLAND; ANY_SAVANNA; ANY_GRASSLAND; ANY_DESERT; SWAMP_MANGROVE; MOUNTAIN; TUNDRA,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GREAT_HORNED_OWL_MAN' ends with _MAN or _WOMAN
GREEN_DEVOURER,green devourer,A medium-sized monster walking on two clawed legs.  It has two mouths on the ends of a pair of tentacles.  It uses its mouths to digest its victims with acid and rows of razor-like teeth.,creature_next_underground.txt,200,MAXAGE:30:50,70000,585,False,0,0,False,False,False,False,False,False,True,False,False,False,False,41,34,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,True,
GREEN_TREE_FROG,green tree frog,A tiny amphibian that lives in the trees.,creature_temperate_new.txt,10,MAXAGE:2:5,100,8775,False,0,0,False,False,False,False,False,False,False,False,False,False,False,0,15,POOL_TEMPERATE_FRESHWATER; LAKE_TEMPERATE_FRESHWATER; SWAMP_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_FRESHWATER,GENERAL_POISON,False,True,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
GREEN_TREE_FROG_MAN,green tree frog man,A green person with the head of a green tree frog.,creature_temperate_new.txt,10,MAXAGE:60:80,100,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,12,15,POOL_TEMPERATE_FRESHWATER; LAKE_TEMPERATE_FRESHWATER; SWAMP_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_FRESHWATER,GENERAL_POISON,False,True,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GREEN_TREE_FROG_MAN' ends with _MAN or _WOMAN
GREMLIN,gremlin,"A small humanoid creature with a mischievous, toothy grin.",creature_standard.txt,,MAXAGE:800:1000,10000,293,False,0,0,False,False,False,False,False,False,False,True,False,False,False,37,32,SUBTERRANEAN_CHASM,GENERAL_POISON,False,False,False,False,False,False,False,BORDERLINE_DENYLIST: creature ID 'GREMLIN' is cut by user decision (can be re-added later)
GREY_PARROT_MAN,grey parrot man,A person with the head and wings of a grey parrot.,creature_birds_new.txt,10,MAXAGE:60:80,400,251,True,1,5,False,False,False,False,False,False,False,False,False,False,False,19,32,FOREST_TROPICAL_MOIST_BROADLEAF,GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GREY_PARROT_MAN' ends with _MAN or _WOMAN
GRIFFON,griffon,,creature_fanciful.txt,,,0,,False,0,0,False,False,False,False,False,False,False,False,False,False,False,10,16,,,False,False,False,False,False,False,False,FANCIFUL_LEGENDARY: creature is a myth/legend with no spawn biomes
GRIMELING,grimeling,An evil monster from the swamp.  It resembles a knot of waterlogged weeds but will strike the unaware victim.,creature_standard.txt,165,,70000,878,False,0,0,False,False,False,True,True,True,True,False,False,False,False,55,39,SWAMP_TEMPERATE_FRESHWATER; SWAMP_TEMPERATE_SALTWATER; SWAMP_TROPICAL_FRESHWATER; SWAMP_TROPICAL_SALTWATER; SWAMP_MANGROVE; MARSH_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_SALTWATER; MARSH_TROPICAL_FRESHWATER; MARSH_TROPICAL_SALTWATER,,False,True,False,False,False,False,True,
GROUNDHOG,groundhog,"A large, round, lowland rodent.  It lives in burrows in the ground and ventures out to eat.",creature_large_temperate.txt,50,MAXAGE:10:15,3000,548,False,0,0,False,False,False,False,False,False,False,False,False,False,False,24,22,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
GROUNDHOG_MAN,groundhog man,A person with the head and fur of a groundhog.,creature_large_temperate.txt,50,MAXAGE:60:80,3000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,27,22,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'GROUNDHOG_MAN' ends with _MAN or _WOMAN
HAMSTER,hamster,A tiny rodent that burrows by day and scurries about at night.,creature_small_mammal_new.txt,10,MAXAGE:3:5,150,1755,False,0,0,False,False,False,False,False,False,False,False,False,False,False,2,16,NOT_FREEZING,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [SMALL_REMAINS]
HAMSTER_MAN,hamster man,A person with the head and fur of a hamster.,creature_small_mammal_new.txt,10,MAXAGE:60:80,150,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,14,16,NOT_FREEZING,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'HAMSTER_MAN' ends with _MAN or _WOMAN
HARE,hare,"A swift, long-eared rodent with long legs and a short fluffy tail.",creature_temperate_new.txt,10,MAXAGE:8:12,3500,146,False,0,0,False,False,False,False,False,False,False,False,False,False,False,29,23,SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,True,
HARE_MAN,hare man,A long-eared person with the head and tail of a hare.,creature_temperate_new.txt,10,MAXAGE:60:80,3500,146,False,0,0,False,False,False,False,False,False,False,False,False,False,False,29,23,SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE,MAMMAL; GENERAL_POISON,False,False,False,True,False,False,False,ANIMAL_PERSON_ID: creature ID 'HARE_MAN' ends with _MAN or _WOMAN
HARPY,harpy,A monster in the shape of a woman with a bird's wings in place of arms and talons for feet.,creature_standard.txt,30,,60000,293,False,0,0,False,False,False,False,False,False,False,False,False,False,False,40,29,SHRUBLAND_TEMPERATE; SAVANNA_TEMPERATE; GRASSLAND_TEMPERATE; SHRUBLAND_TROPICAL; SAVANNA_TROPICAL; GRASSLAND_TROPICAL; MARSH_TEMPERATE_FRESHWATER; MARSH_TEMPERATE_SALTWATER; MARSH_TROPICAL_FRESHWATER; MARSH_TROPICAL_SALTWATER,MAMMAL; GENERAL_POISON,False,False,False,False,False,False,False,TAG_EXCLUSION: creature has [CAN_LEARN]
HARP_SEAL,harp seal,A small marine mammal.  Its young are prized for their white fur.,creature_ocean_new.txt,100,MAXAGE:20:30,165000,274,False,0,0,False,False,False,False,False,False,False,False,False,False,False,44,31,OCEAN_ARCTIC,MAMMAL; GENERAL_POISON,False,True,False,False,False,False,True,
